Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
66	-1035.2444	541.5335	-193.69275	-1778.8477	-629.89026	277.0954	-308.93115	-1269.7546	100.0	100.0	98999	-2412.6858	1107.7773	-724.02264	-7370.8003	-2412.6953	1107.4587	-739.9126	-7493.2363	3.296394	2.5098245	36.770756	-8.164775	2411.9333	6796.3853	517.3706498146057
67	-803.1561	604.5722	-169.08208	-2286.7014	-785.4796	560.29407	-53.62955	-1904.0238	100.0	100.0	100499	-2387.498	1095.1873	-711.3107	-7471.34	-2387.479	1094.8418	-752.66364	-7611.2114	3.28345	2.5356827	33.104332	-9.83224	2386.9006	6700.0947	525.0909655094147
68	-998.95953	608.8718	-132.3622	-2590.4836	-1207.2595	559.0745	-428.3593	-2635.6775	100.0	100.0	101999	-2375.0134	1091.2058	-734.77606	-7455.8213	-2374.9995	1090.9113	-747.75757	-7572.6597	3.3078768	2.481826	33.957203	-8.162504	2374.245	6682.4136	532.7531297206879
69	-792.96545	501.3485	-198.73616	-2156.3499	-923.55566	674.679	-75.22065	-2385.5183	100.0	100.0	103499	-2352.7397	1081.1093	-706.35333	-7390.0312	-2352.7383	1080.7375	-726.63477	-7542.0596	3.2992938	2.5181997	38.681503	-8.486503	2352.609	6677.9185	541.2490158081055
70	-908.29584	467.17807	-247.11722	-2135.2644	-679.3251	342.98273	-281.64078	-1147.17	100.0	100.0	104999	-2326.1714	1064.2604	-692.73145	-7317.0874	-2326.155	1063.9424	-701.5603	-7402.263	3.2933226	2.4540892	45.665184	-7.9829917	2325.3293	6614.672	549.4377307891846
71	-694.3431	417.00507	-158.64624	-1570.6101	-564.86993	254.66446	-125.08495	-960.5681	100.0	100.0	106499	-2308.9214	1057.8964	-704.7584	-7388.7305	-2308.9185	1057.4501	-720.78394	-7337.6914	3.2692826	2.4490962	31.328014	-7.8584056	2308.7144	6652.4946	557.0815126895905
72	-825.95795	329.51108	-126.01687	-1381.3394	-802.0368	479.12564	-156.57506	-1670.8668	100.0	100.0	107999	-2280.0784	1045.015	-721.2089	-7409.4746	-2280.103	1044.5238	-721.74786	-7367.1177	3.2386324	2.4016957	33.56047	-10.190457	2279.972	6576.556	564.7219669818878
73	-943.69183	603.23364	-190.492	-2060.2776	-1068.907	733.8626	-76.156845	-2473.069	100.0	100.0	109499	-2253.4734	1033.5796	-722.27563	-7237.437	-2253.4714	1033.1814	-733.47125	-7255.082	3.2749915	2.4304643	44.595047	-8.066656	2253.1387	6523.745	572.6232964992523
74	-1020.2383	570.0267	-416.32098	-2494.355	-952.917	404.61172	-198.97603	-1581.1311	100.0	100.0	110999	-2228.23	1025.0408	-724.4451	-7265.424	-2228.212	1024.6993	-704.61444	-7218.996	3.2412686	2.418436	32.749817	-7.9829426	2227.895	6375.358	580.4502594470978
75	-916.8761	405.8092	-344.8517	-1762.0466	-962.80145	518.508	-162.42441	-1834.7164	100.0	100.0	112499	-2223.2505	1020.84607	-715.7076	-7143.4062	-2223.2485	1020.4158	-703.2193	-7211.92	3.2271986	2.4154716	30.970444	-8.063449	2223.5002	6502.324	588.2416622638702
76	-855.9066	614.2503	-106.08612	-2131.5918	-951.21893	438.02045	-197.66467	-1783.1268	100.0	100.0	113999	-2205.1128	1012.3831	-699.93317	-7123.479	-2205.1226	1011.9256	-687.6276	-7124.3496	3.220321	2.3866942	32.933098	-8.238442	2205.1677	6462.896	595.8623476028442
